PROGRAM_CODE,PROJ_NAME,SPECIES_NAME,RUN_NAME,BROOD_YEAR,STOCK_NAME,STOCK_PROD_AREA_CODE,STOCK_CU_INDEX,STOCK_CU_NAME,STOCK_TYPE_CODE,REARING_TYPE_CODE,FACILITY_NAME,RELEASE_SITE_NAME,REL_CU_INDEX,REL_CU_NAME,RELEASE_STAGE_NAME,MRP_TAGCODE,RELEASE_YEAR,START_DATE,END_DATE,AVE_WEIGHT,PURPOSE_CODE,TRANSFER,RELEASE_COMMENT,RowNum,TaggedClip,TaggedNum,ShedTagNum,NoTagClip,NoTagNum,NoTagPartMarkNum,UnmarkedNum,TotalRelease
OPS,Shuswap R,Chinook,Summer,2004,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,185157,2005,20050510,20050511,6.1,P,N,SEE ALSO 185155-56 & 185158. REL UPSTREAM OF COOKE CR CONFLUENCE.,1,AD,24279,495,,0,0,96831,121605
OPS,Shuswap R,Chinook,Summer,2004,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,185158,2005,20050510,20050511,6.1,P,N,SEE ALSO 185155-57. REL UPSTREAM OF COOKE CR CONFLUENCE.,1,AD,24228,494,,0,0,96627,121349
OPS,Shuswap R,Chinook,Summer,2004,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN0465,2005,20050524,20050526,8.83,P,N,SEMI-VOLITIONAL RELEASE.,1,,0,0,,0,0,260940,260940
OPS,Shuswap R,Chinook,Summer,2004,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Eyed Egg,NOCN0466,2004,20041114,20041118,0,B,N,,1,,0,0,,0,0,56090,56090
OPS,Shuswap R,Chinook,Summer,2005,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,025652,2006,20060510,20060511,5.38,P,N,,1,AD,50529,1031,,0,0,78872,130432
OPS,Shuswap R,Chinook,Summer,2005,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,025659,2006,20060510,20060511,5.38,P,N,,1,AD,45854,936,,0,0,71575,118365
OPS,Shuswap R,Chinook,Summer,2005,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,184907,2006,20060510,20060511,5.38,P,N,,1,AD,48216,2009,,0,0,76829,127054
OPS,Shuswap R,Chinook,Summer,2005,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,185054,2006,20060510,20060511,5.38,P,N,,1,AD,24211,1006,,0,0,38579,63796
OPS,Shuswap R,Chinook,Summer,2005,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,185055,2006,20060510,20060511,5.38,P,N,,1,AD,24230,1010,,0,0,38610,63850
OPS,Shuswap R,Chinook,Summer,2005,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Eyed Egg,NOCN0509,2005,20051108,20051108,0,B,N,EGG PLANT TO MIDDLE SHUSWAP,1,,0,0,,0,0,41710,41710
OPS,Shuswap R,Chinook,Summer,2005,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN0510,2006,20060525,20060525,9.13,P,N,SEMI-VOL FROM RACEWAY TO M-SHUSWAP -600 FOR PINHEADS,1,,0,0,,0,0,206000,206000
OPS,Shuswap R,Chinook,Summer,2006,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,185222,2007,20070510,20070511,5.4,P,N,RELEASED 300M UPSTREAM FROM COOK CREEK CONFLUENCE,1,AD,24675,763,,0,0,43677,69115
OPS,Shuswap R,Chinook,Summer,2006,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,185223,2007,20070510,20070510,5.4,P,N,,1,AD,24876,769,,0,0,44032,69677
OPS,Shuswap R,Chinook,Summer,2006,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,185224,2007,20070510,20070510,5.4,P,N,,1,AD,24655,763,,0,0,43641,69059
OPS,Shuswap R,Chinook,Summer,2006,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,185225,2007,20070510,20070511,5.4,P,N,,1,AD,24803,767,,0,0,43903,69473
OPS,Shuswap R,Chinook,Summer,2006,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186061,2007,20070510,20070510,5.4,P,N,,1,AD,50145,1551,,0,0,88761,140457
OPS,Shuswap R,Chinook,Summer,2006,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186062,2007,20070510,20070511,5.4,P,N,,1,AD,50203,1553,,0,0,88863,140619
OPS,Shuswap R,Chinook,Summer,2006,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN0601,2007,20070522,20070525,9.21,P,N,SEMI-VOLITIONAL RELEASE FROM THE RACEWAY INTO MIDDLE SHUSWAP RIVER,1,,0,0,,0,0,211000,211000
OPS,Shuswap R,Chinook,Summer,2007,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186162,2008,20080514,20080515,5.54,P,N,RELEASED APPROX 300M UPSTREAM OF COOKE CR. CONFLUENCE. SEE 186352 COMMENT ALSO,1,AD,20016,619,,0,0,17360,37995
OPS,Shuswap R,Chinook,Summer,2007,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186352,2008,20080514,20080515,5.54,P,N,SEE 186162.  LENGTH AND WEIGHT AVERAGED OVER ALL 12 RELEASES.,1,AD,23944,741,,0,0,20767,45452
OPS,Shuswap R,Chinook,Summer,2007,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186353,2008,20080514,20080515,5.54,P,N,SEE 186162 AND 186352.,1,AD,24964,772,,0,0,21651,47387
OPS,Shuswap R,Chinook,Summer,2007,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186354,2008,20080514,20080515,5.54,P,N,SEE 186162 AND 186352 COMMENTS.,1,AD,24738,765,,0,0,21455,46958
OPS,Shuswap R,Chinook,Summer,2007,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186355,2008,20080514,20080515,5.54,P,N,SEE 186162 AND 186352 COMMENTS.,1,AD,24667,763,,0,0,21393,46823
OPS,Shuswap R,Chinook,Summer,2007,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186356,2008,20080514,20080515,5.54,P,N,SEE 186162 AND 186352 COMMENTS.,1,AD,25399,677,,0,0,22028,48104
OPS,Shuswap R,Chinook,Summer,2007,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186357,2008,20080514,20080515,5.54,P,N,SEE 186162 AND 186352 COMMENTS.,1,AD,25057,511,,0,0,21732,47300
OPS,Shuswap R,Chinook,Summer,2007,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186358,2008,20080514,20080515,5.54,P,N,SEE 186162 AND 186352 COMMENTS.,1,AD,24997,510,,0,0,21680,47187
OPS,Shuswap R,Chinook,Summer,2007,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186359,2008,20080514,20080515,5.54,P,N,SEE 186162 AND 186352 COMMENTS.,1,AD,25015,511,,0,0,21695,47221
OPS,Shuswap R,Chinook,Summer,2007,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186360,2008,20080514,20080515,5.54,P,N,SEE 186162 AND 186352 COMMENTS.,1,AD,25053,511,,0,0,21728,47292
OPS,Shuswap R,Chinook,Summer,2007,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186361,2008,20080514,20080515,5.54,P,N,SEE 186162 AND 186352 COMMENTS.,1,AD,24994,510,,0,0,21677,47181
OPS,Shuswap R,Chinook,Summer,2007,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,NOCN0705,2008,20080527,20080527,8.52,P,N,SEMI-VOLITIONAL REL. FROM RACEWAY THROUGH OUTFLOW CHANNEL INTO SHUSWAP R MID.,1,,0,0,,0,0,206200,206200
OPS,Shuswap R,Chinook,Summer,2008,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180276,2009,20090514,20090515,4.8,P,N,ALSO SEE TAGCODES 180277 & 180380-85.,1,AD,50588,1565,,0,0,50503,102656
OPS,Shuswap R,Chinook,Summer,2008,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180277,2009,20090514,20090515,4.8,P,N,ALSO SEE TAGCODES 180276 & 180380-85.,1,AD,49741,1538,,0,0,49567,100846
OPS,Shuswap R,Chinook,Summer,2008,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180380,2009,20090514,20090515,4.8,P,N,"ALSO SEE TAGCODES 180276,180277 & 180381-85",1,AD,24233,749,,0,0,24192,49174
OPS,Shuswap R,Chinook,Summer,2008,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180381,2009,20090514,20090515,4.8,P,N,"ALSO SEE TAGCODES 180276-77, 180380 & 180382-85.",1,AD,24735,765,,0,0,24693,50193
OPS,Shuswap R,Chinook,Summer,2008,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180382,2009,20090514,20090515,4.8,P,N,"ALSO SEE TAGCODES 180276-77, 180380-81 & 180383-85.",1,AD,24744,765,,0,0,24702,50211
OPS,Shuswap R,Chinook,Summer,2008,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180383,2009,20090514,20090515,4.8,P,N,"ALSO SEE TAGCODES 180276-77, 180380-82 & 180384-85.",1,AD,24929,771,,0,0,24887,50587
OPS,Shuswap R,Chinook,Summer,2008,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180384,2009,20090514,20090515,4.8,P,N,"ALSO SEE TAGCODES 180276-77, 180380-83 & 180385.",1,AD,24854,769,,0,0,24812,50435
OPS,Shuswap R,Chinook,Summer,2008,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180385,2009,20090514,20090515,4.8,P,N,ALSO SEE TAGCODES 180276-77 & 180380-84.,1,AD,25382,785,,0,0,25339,51506
OPS,Shuswap R,Chinook,Summer,2008,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180266,2009,20090531,20090531,8.2,P,N,ALSO SEE TAGCODES 180267-180269.,1,AD,25928,529,,0,0,26087,52544
OPS,Shuswap R,Chinook,Summer,2008,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180267,2009,20090531,20090531,8.2,P,N,"ALSO SEE TAGCODES 180266, 180268 & 180269",1,AD,25848,528,,0,0,26007,52383
OPS,Shuswap R,Chinook,Summer,2008,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180268,2009,20090531,20090531,8.2,P,N,"ALSO SEE TAGCODES 180266,180267 & 180269",1,AD,25931,529,,0,0,26090,52550
OPS,Shuswap R,Chinook,Summer,2008,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180269,2009,20090531,20090531,8.2,P,N,ALSO SEE TAGCODES 180266-180268.,1,AD,25473,520,,0,0,25630,51623
OPS,Shuswap R,Chinook,Summer,2008,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Eyed Egg,NOCN0811,2008,20081113,20081118,0,B,N,EYED EGG PLANT,1,,0,0,,0,0,68650,68650
OPS,Shuswap R,Chinook,Summer,2009,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180478,2010,20100511,20100513,6.13,P,N,,1,AD,40009,1885,,0,0,3743,45637
OPS,Shuswap R,Chinook,Summer,2009,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180897,2010,20100511,20100513,6.13,P,N,,1,AD,105886,4989,,0,0,9905,120780
OPS,Shuswap R,Chinook,Summer,2009,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180969,2010,20100511,20100513,6.13,P,N,,1,AD,54546,1687,,0,0,5102,61335
OPS,Shuswap R,Chinook,Summer,2009,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180970,2010,20100511,20100513,6.13,P,N,,1,AD,52617,1627,,0,0,4922,59166
OPS,Shuswap R,Chinook,Summer,2009,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180971,2010,20100511,20100513,6.13,P,N,,1,AD,53162,1644,,0,0,4973,59779
OPS,Shuswap R,Chinook,Summer,2009,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180972,2010,20100511,20100513,6.13,P,N,,1,AD,55354,559,,0,0,5178,61091
OPS,Shuswap R,Chinook,Summer,2009,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180996,2010,20100511,20100513,6.13,P,N,,1,AD,111719,1128,,0,0,10450,123297
OPS,Shuswap R,Chinook,Summer,2009,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,186338,2010,20100511,20100513,6.13,P,N,,1,AD,10446,492,,0,0,977,11915
OPS,Shuswap R,Chinook,Summer,2009,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180477,2010,20100529,20100529,8.86,P,N,,1,AD,36427,743,,0,0,1376,38546
OPS,Shuswap R,Chinook,Summer,2009,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180766,2010,20100510,20100510,8.86,P,N,,1,AD,55475,1132,,0,0,2097,58704
OPS,Shuswap R,Chinook,Summer,2009,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,180767,2010,20100529,20100529,8.86,P,N,,1,AD,54952,1121,,0,0,2077,58150
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181196,2011,20110511,20110513,5.96,P,N,"See also codes 181197,181198,181381-181386,181585",1,AD,27149,840,,0,0,2372,30361
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181197,2011,20110511,20110511,5.96,P,N,"See also codes 181196,181198,181381-181386,181585",1,AD,25813,798,,0,0,2221,28832
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181198,2011,20110511,20110513,5.96,P,N,"See also codes 181196,181197,181381-181386,181585",1,AD,4431,137,,0,0,387,4955
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181381,2011,20110511,20110513,5.96,P,N,"See also codes 181196-181198,181382-181386,181585",1,AD,54259,2261,,0,0,4790,61310
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181382,2011,20110511,20110513,5.96,P,N,"See also tag groups 181196-181198,181381,181383-181386,181585",1,AD,54319,1109,,0,0,4698,60126
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181383,2011,20110511,20110513,5.96,P,N,"See also tag groups 181196-181198,181381-181382, 181384-181386, 181585",1,AD,55240,1127,,0,0,4777,61144
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181384,2011,20110511,20110513,5.96,P,N,"See also tag codes 181196-181198,181381-181383,181385-181386,181585",1,AD,54257,1107,,0,0,4692,60056
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181385,2011,20110511,20110513,5.96,P,N,"See also tag codes 181196-181198,181381-181384,181386,181585",1,AD,54066,1672,,0,0,4724,60462
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181386,2011,20110511,20110513,5.96,P,N,"See also tag codes 181196-181198,181381-181385,181585",1,AD,54489,1685,,0,0,4761,60935
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181585,2011,20110511,20110513,5.96,P,N,"See also tag codes 181196-181198,181381-181386",1,AD,53449,2227,,0,0,4719,60395
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181586,2011,20110511,20110513,5.96,P,N,"See also tag codes 181196-181198,181381-181386,181585",1,AD,52914,2205,,0,0,4671,59790
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181195,2011,20110525,20110525,8.5,P,N,Tag loss estimate combined for all mark groups.,1,AD,17275,1382,,0,0,1105,19762
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181369,2011,20110525,20110525,8.5,P,N,,1,AD,41503,3322,,0,0,2822,47647
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181370,2011,20110525,20110525,8.5,P,N,,1,AD,39971,3203,,0,0,2718,45892
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181371,2011,20110525,20110525,8.5,P,N,,1,AD,42140,3373,,0,0,2866,48379
OPS,Shuswap R,Chinook,Summer,2010,Shuswap R Middle,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Middle,CK-15,SHUSWAP RIVER_SU_0.3,Eyed Egg,NOCN1003,2011,201103,201103,,P,N,,1,,0,0,,0,0,56590,56590
OPS,Shuswap R,Chinook,Summer,2011,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181486,2012,20120514,20120516,5.75,P,N,,1,AD,51323,4463,,0,0,1195,56981
OPS,Shuswap R,Chinook,Summer,2011,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181487,2012,20120514,20120516,5.75,P,N,,1,AD,51493,4478,,0,0,1199,57170
OPS,Shuswap R,Chinook,Summer,2011,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181488,2012,20120514,20120516,5.75,P,N,,1,AD,51342,4451,,0,0,1195,56988
OPS,Shuswap R,Chinook,Summer,2011,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181489,2012,20120514,20120516,5.75,P,N,,1,AD,52086,4025,,0,0,1202,57313
OPS,Shuswap R,Chinook,Summer,2011,Shuswap R Low,TOMF,CK-15,SHUSWAP RIVER_SU_0.3,M,H,"Shuswap River, Middle, H",Shuswap R Low,CK-15,SHUSWAP RIVER_SU_0.3,Smolt 0+,181490,2012,20120514,20120516,5.75,P,N,,1,AD,51883,3905,,0,0,1195,56983
